start_date,bank_names,no_atms_on_site,no_atms_off_site,no_pos_on_line,no_pos_off_line,no_credit_cards,no_credit_card_atm_txn,no_credit_card_pos_txn,no_credit_card_atm_txn_value_in_mn,no_credit_card_pos_txn_value_in_mn,no_debit_cards,no_debit_card_atm_txn,no_debit_card_pos_txn,no_debit_card_atm_txn_value_in_mn,no_debit_card_pos_txn_value_in_mn,bank_type,bank_name_published
2022-05-01,AU SMALL FINANCE BANK LTD,424.0,3.0,0.0,0.0,216123.0,4461.0,581971.0,28.0757,3562.975165,2047753.0,883325.0,467986.0,5661.9831,1121.6139613,Small Finance Banks,AU SMALL FINANCE BANK LIMITED
2022-05-01,CAPITAL SMALL FINANCE BANK LTD,163.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188366.0,128969.0,70749.0,686.3347709999999,163.39112595,Small Finance Banks,CAPITAL SMALL FINANCE BANK LIMITED
2022-05-01,EQUITAS SMALL FINANCE BANK LTD,336.0,3.0,15483.0,0.0,0.0,0.0,0.0,0.0,0.0,3526852.0,992230.0,456351.0,3508.08437,898.4357190000001,Small Finance Banks,EQUITAS SMALL FINANCE BANK LIMITED
2022-05-01,ESAF SMALL FINANCE BANK LTD,408.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4493019.0,1094643.0,315486.0,5270.855668,392.82310877,Small Finance Banks,ESAF SMALL FINANCE BANK LIMITED
2022-05-01,FINCARE SMALL FINANCE BANK LTD,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3495704.0,564112.0,60179.0,2546.74225807,69.22309127,Small Finance Banks,FINCARE SMALL FINANCE BANK LIMITED
2022-05-01,JANA SMALL FINANCE BANK LTD,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406319.0,313309.0,84682.0,1540.6651000000002,132.385211,Small Finance Banks,JANA SMALL FINANCE BANK LIMITED
2022-05-01,NORTH EAST SMALL FINANCE BANK LTD,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311903.0,50056.0,21163.0,185.209504,25.38737875,Small Finance Banks,NORTH EAST SMALL FINANCE BANK LIMITED
2022-05-01,SURYODAY SMALL FINANCE BANK LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439503.0,97686.0,35208.0,413.192602,43.65981721000001,Small Finance Banks,SURYODAY SMALL FINANCE BANK LIMITED
2022-05-01,UJJIVAN SMALL FINANCE BANK LTD,489.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7337224.0,3106716.0,517162.0,13606.615505000002,797.298045,Small Finance Banks,UJJIVAN SMALL FINANCE BANK LIMITED
2022-05-01,UNITY SMALL FINANCE BANK LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,1.6719000000000002,0.0,Small Finance Banks,UNITY SMALL FINANCE BANK LIMITED
2022-05-01,UTKARSH SMALL FINANCE BANK LTD,225.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367149.0,535691.0,56039.0,1687.677432,89.296704,Small Finance Banks,UTKARSH SMALL FINANCE BANK LIMITED
2022-06-01,AMERICAN EXPRESS BANKING CORPORATION,0.0,0.0,47445.0,0.0,1360776.0,0.0,4266848.0,0.0,29792.428945000003,0.0,0.0,0.0,0.0,0.0,Foreign Banks,AMERICAN EXPRESS BANKING CORPORATION
2022-06-01,BANK OF AMERICA,0.0,0.0,0.0,0.0,21274.0,2.0,43927.0,0.014,286.0496392399999,0.0,0.0,0.0,0.0,0.0,Foreign Banks,BANK OF AMERICA
2022-06-01,BARCLAYS BANK PLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.0,344.0,85.0,3.18002074,0.514964,Foreign Banks,BARCLAYS BANK PLC
2022-06-01,CITI BANK,47.0,443.0,0.0,0.0,2556297.0,11494.0,12491467.0,67.47717703000001,42106.58863086,1337043.0,903705.0,1973806.0,5012.535448,5091.60190807,Foreign Banks,CITI BANK
2022-06-01,DBS INDIA BANK LTD,476.0,506.0,801.0,0.0,22031.0,221.0,35576.0,0.73791229,177.7898070699972,2060166.0,1229837.0,929913.0,5449.374298440001,1430.93364278,Foreign Banks,DBS INDIA BANK LTD
2022-06-01,DEUTSCHE BANK LTD,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120095.0,47314.0,91593.0,265.57898756000003,229.46058329000016,Foreign Banks,DEUTSCHE BANK LTD
2022-06-01,HSBC LTD,46.0,28.0,0.0,0.0,762412.0,1666.0,1677698.0,13.31244223,7249.224338,523995.0,254181.0,379483.0,1437.561562,1035.718118,Foreign Banks,HSBC LTD
2022-06-01,SBM BANK INDIA LTD,8.0,,0.0,0.0,1048914.0,61730.0,1464662.0,399.81631565,6185.474961509931,112254.0,6063.0,20575.0,24.06014998,37.15242683999941,Foreign Banks,SBM BANK INDIA LTD
2022-06-01,STANDARD CHARTERED BANK LTD,97.0,71.0,0.0,0.0,1325750.0,3087.0,3080360.0,21.310325,11373.452261000002,1124313.0,969371.0,1448420.0,4492.253575000001,3140.480006,Foreign Banks,STANDARD CHARTERED BANK LTD
2022-06-01,AIRTEL PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069252.0,0.0,217719.0,0.0,144.19089287000003,Payment Banks,AIRTEL PAYMENTS BANK
2022-06-01,FINO PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4997770.0,1658471.0,252369.0,5345.1787614,467.84873008000005,Payment Banks,FINO PAYMENTS BANK
2022-06-01,INDIA POST PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003949199999915,Payment Banks,INDIA POST PAYMENTS BANK
2022-06-01,JIO PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Payment Banks,JIO PAYMENTS BANK
2022-06-01,NSDL PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375333.0,3940.0,25641.0,15.602915,13.829853240000002,Payment Banks,NSDL PAYMENTS BANK
2022-06-01,PAYTM PAYMENTS BANK,1.0,65.0,455330.0,0.0,0.0,0.0,0.0,0.0,0.0,37239918.0,1971597.0,2426176.0,7281.464,2692.909,Payment Banks,PAYTM PAYMENTS BANK
2022-06-01,AXIS BANK LTD,5761.0,10423.0,1069086.0,0.0,9704719.0,56929.0,26439693.0,236.92050687000005,100958.08914323,28729313.0,21234372.0,17569094.0,128898.75959784,44484.49220095,Private Sector Banks,AXIS BANK LTD
2022-06-01,BANDHAN BANK LTD,424.0,5.0,36639.0,0.0,0.0,0.0,0.0,0.0,0.0,5059874.0,2509856.0,900813.0,12869.17977,2013.556,Private Sector Banks,BANDHAN BANK LTD
2022-06-01,CITY UNION BANK LTD,1114.0,577.0,7682.0,0.0,1725.0,7.0,1789.0,0.0325,4.66407165,2621852.0,2670102.0,1080920.0,14316.78708288,2013.92303893,Private Sector Banks,CITY UNION BANK LTD.
2022-06-01,CSB BANK LTD,435.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822990.0,487267.0,298586.0,2280.58631022,522.65559688,Private Sector Banks,CSB BANK LTD.
2022-06-01,DCB BANK LTD,365.0,8.0,9041.0,0.0,3530.0,160.0,8825.0,0.96657,24.866887000000002,886534.0,287559.0,370629.0,1682.654567,954.761847,Private Sector Banks,DCB BANK LTD
2022-06-01,DHANALAXMI BANK LTD,214.0,44.0,1521.0,0.0,7471.0,120.0,22798.0,0.40191037,52.788908500000005,513243.0,458026.0,297404.0,1965.97439092,481.11168570999996,Private Sector Banks,DHANALAKSHMI BANK LTD
2022-06-01,FEDERAL BANK LTD,1509.0,351.0,16090.0,0.0,234580.0,2384.0,988430.0,11.78383095,4075.5528830000003,12155305.0,9134630.0,7407305.0,43754.74463,12936.062448,Private Sector Banks,FEDERAL BANK LTD
2022-06-01,HDFC BANK LTD,9030.0,9590.0,1306431.0,0.0,17605497.0,166114.0,57384997.0,979.3359066,295782.55023,45013206.0,39459953.0,41574319.0,232807.132125,98634.90526900001,Private Sector Banks,HDFC BANK LTD
2022-06-01,ICICI BANK LTD,8523.0,7986.0,1032490.0,0.0,13531271.0,48685.0,43479024.0,238.163417,216682.492424,36545077.0,22788522.0,23274367.0,141432.692979,62280.510307000004,Private Sector Banks,ICICI BANK LTD
2022-06-01,IDBI BANK LTD,2210.0,1176.0,22602.0,0.0,41815.0,431.0,116268.0,2.04718752,375.16167921,12812177.0,6838789.0,3544174.0,33210.624229,6661.099965,Private Sector Banks,IDBI BANK LTD
2022-06-01,IDFC FIRST BANK LTD,588.0,219.0,30104.0,0.0,962792.0,12702.0,2654025.0,45.3849,12764.92333094,4458810.0,3107399.0,1843159.0,12988.36051485,3389.5860540500003,Private Sector Banks,IDFC FIRST BANK LTD
2022-06-01,INDUSIND BANK LTD,1525.0,1258.0,230746.0,0.0,2029218.0,20117.0,4802363.0,101.824817,55490.788904,7255130.0,4913978.0,2740301.0,24224.697606,6583.275501970001,Private Sector Banks,INDUSIND BANK LTD
2022-06-01,JAMMU AND KASHMIR BANK LTD,840.0,617.0,11463.0,0.0,81054.0,6065.0,226342.0,23.5664,1074.2104921,3527294.0,5962858.0,4189073.0,30617.54104,3978.00149971,Private Sector Banks,JAMMU AND KASHMIR BANK LTD
2022-06-01,KARNATAKA BANK LTD,832.0,619.0,9724.0,0.0,0.0,0.0,0.0,0.0,0.0,5184924.0,4466692.0,2296632.0,19261.858915400004,3300.90243945,Private Sector Banks,KARNATAKA BANK LTD
2022-06-01,KARUR VYSYA BANK LTD,1371.0,866.0,9322.0,0.0,9169.0,389.0,24768.0,2.7308279700000004,139.26108772999999,4040127.0,5197306.0,2355729.0,24844.440228,5204.2304498,Private Sector Banks,KARUR VYSYA BANK LTD
2022-06-01,KOTAK MAHINDRA BANK LTD,1413.0,1342.0,59652.0,0.0,3869513.0,39626.0,7734725.0,148.8737673,32858.630379,24587521.0,10181389.0,8864045.0,45810.661386,16753.57244,Private Sector Banks,KOTAK MAHINDRA BANK LTD
2022-06-01,RBL BANK LTD,376.0,41.0,943093.0,0.0,3914742.0,32776.0,9488100.0,115.9023726,44115.351173999996,1383312.0,609959.0,460709.0,3018.010468,1017.1015995300002,Private Sector Banks,RBL BANK LTD
2022-06-01,SOUTH INDIAN BANK,855.0,417.0,11940.0,0.0,102132.0,0.0,519068.0,0.0,2182.1307352,3645317.0,3110432.0,2292254.0,13882.975025000002,4243.8624527,Private Sector Banks,SOUTH INDIAN BANK
2022-06-01,TAMILNAD MERCANTILE BANK LTD,476.0,668.0,4490.0,0.0,40660.0,2025.0,65771.0,8.111,301.468454,2089014.0,5427385.0,627874.0,22180.0507,1257.04987585,Private Sector Banks,TAMILNAD MERCANTILE BANK LTD
2022-06-01,YES BANK LTD,1060.0,192.0,58297.0,0.0,1294496.0,16324.0,2612933.0,69.2672,10982.48879114,3861792.0,2552919.0,2025736.0,11933.042,4014.21993148,Private Sector Banks,YES BANK LTD
2022-06-01,BANK OF BARODA,8770.0,2705.0,26029.0,0.0,1348264.0,20818.0,2936292.0,96.098,11518.978943830001,75993816.0,28282357.0,11972147.0,131390.893974,21291.560833569794,Public Sector Banks,BANK OF BARODA
2022-06-01,BANK OF INDIA,5220.0,2753.0,46345.0,0.0,169240.0,9220.0,250779.0,53.28043096,781.5971503200001,45402570.0,17838093.0,7469283.0,69266.42035731,11567.90863034,Public Sector Banks,BANK OF INDIA
2022-06-01,BANK OF MAHARASHTRA,1731.0,434.0,2852.0,0.0,77017.0,940.0,83933.0,4.300638,349.389614,12651775.0,7270841.0,3464205.0,30700.376637,5054.3769928,Public Sector Banks,BANK OF MAHARASHTRA
2022-06-01,CANARA BANK,8071.0,4130.0,49824.0,0.0,922700.0,55202.0,929375.0,278.67152462,2667.4987608,46100836.0,31153988.0,13413751.0,139532.62417599,25062.91876,Public Sector Banks,CANARA BANK
2022-06-01,CENTRAL BANK OF INDIA,2418.0,581.0,3424.0,0.0,0.0,0.0,0.0,0.0,0.0,27038530.0,8646998.0,3334277.0,38229.003488,6442.263088,Public Sector Banks,CENTRAL BANK OF INDIA
2022-06-01,INDIAN BANK,4228.0,596.0,14750.0,0.0,156312.0,3083.0,186259.0,19.075617,567.212662,27703669.0,20727821.0,8629231.0,95795.257379,14783.36131818,Public Sector Banks,INDIAN BANK
2022-06-01,INDIAN OVERSEAS BANK,2735.0,646.0,0.0,0.0,77236.0,821.0,85437.0,3.846016,206.04051700000002,14886914.0,15392443.0,4850673.0,65472.058626000005,8463.725486000001,Public Sector Banks,INDIAN OVERSEAS BANK
2022-06-01,PUNJAB AND SIND BANK,777.0,25.0,1051.0,0.0,0.0,0.0,0.0,0.0,0.0,3517700.0,1525194.0,890945.0,6720.5616,1833.1459945800002,Public Sector Banks,PUNJAB AND SIND BANK
2022-06-01,PUNJAB NATIONAL BANK,8206.0,5013.0,42944.0,0.0,330315.0,2704.0,586059.0,8.3645055,1773.21769412,46296504.0,28273299.0,14119353.0,136013.58365666,24661.15750913,Public Sector Banks,PUNJAB NATIONAL BANK
2022-06-01,STATE BANK OF INDIA,26022.0,39548.0,953970.0,0.0,14315734.0,91727.0,41864654.0,342.126614,188361.665562,274069731.0,189377980.0,87383571.0,924425.25374176,158405.86989940002,Public Sector Banks,STATE BANK OF INDIA
2022-06-01,UCO BANK,2144.0,222.0,10331.0,0.0,0.0,0.0,0.0,0.0,0.0,11542722.0,6845507.0,2873748.0,29728.86074962,5168.25532238,Public Sector Banks,UCO BANK
2022-06-01,UNION BANK OF INDIA,8042.0,3190.0,49108.0,0.0,552143.0,6130.0,752978.0,31.15088656,2501.7682537399996,49044522.0,47443437.0,16799431.0,145769.832383,27528.512690699998,Public Sector Banks,UNION BANK OF INDIA
2022-06-01,AU SMALL FINANCE BANK LTD,434.0,3.0,0.0,0.0,241818.0,5063.0,639505.0,31.7388,3752.53918477918,2103740.0,892798.0,466972.0,5686.695900000001,1106.4387966599807,Small Finance Banks,AU SMALL FINANCE BANK LIMITED
2022-06-01,CAPITAL SMALL FINANCE BANK LTD,165.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190939.0,125668.0,65811.0,645.530933,152.5245831,Small Finance Banks,CAPITAL SMALL FINANCE BANK LIMITED
2022-06-01,EQUITAS SMALL FINANCE BANK LTD,339.0,3.0,16273.0,0.0,0.0,0.0,0.0,0.0,0.0,3603362.0,1018000.0,445394.0,3593.084013,873.9514810000001,Small Finance Banks,EQUITAS SMALL FINANCE BANK LIMITED
2022-06-01,ESAF SMALL FINANCE BANK LTD,411.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4544773.0,880963.0,289716.0,3954.863323,346.12429419,Small Finance Banks,ESAF SMALL FINANCE BANK LIMITED
2022-06-01,FINCARE SMALL FINANCE BANK LTD,126.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3563554.0,625285.0,60557.0,2872.91447972,65.76165713,Small Finance Banks,FINCARE SMALL FINANCE BANK LIMITED
2022-06-01,JANA SMALL FINANCE BANK LTD,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2438818.0,298705.0,77293.0,1471.9478,118.642539,Small Finance Banks,JANA SMALL FINANCE BANK LIMITED
2022-06-01,NORTH EAST SMALL FINANCE BANK LTD,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317945.0,48927.0,18312.0,173.92436600000002,21.5191778,Small Finance Banks,NORTH EAST SMALL FINANCE BANK LIMITED
2022-06-01,SURYODAY SMALL FINANCE BANK LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472353.0,101030.0,31080.0,434.240376,39.74641474,Small Finance Banks,SURYODAY SMALL FINANCE BANK LIMITED
2022-06-01,UJJIVAN SMALL FINANCE BANK LTD,489.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7418764.0,3264923.0,511312.0,14409.1647971,769.14336187,Small Finance Banks,UJJIVAN SMALL FINANCE BANK LIMITED
2022-06-01,UNITY SMALL FINANCE BANK LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,1.7594,0.0,Small Finance Banks,UNITY SMALL FINANCE BANK LIMITED
2022-06-01,UTKARSH SMALL FINANCE BANK LTD,231.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392937.0,600256.0,52688.0,1758.299435,81.49710022999984,Small Finance Banks,UTKARSH SMALL FINANCE BANK LIMITED
2022-07-01,AMERICAN EXPRESS BANKING CORPORATION,0.0,0.0,47948.0,0.0,1356420.0,0.0,4251530.0,0.0,30180.808053000004,0.0,0.0,0.0,0.0,0.0,Foreign Banks,AMERICAN EXPRESS BANKING CORPORATION
2022-07-01,BANK OF AMERICA,0.0,0.0,0.0,0.0,21092.0,1.0,42999.0,0.01,296.9996693,0.0,0.0,0.0,0.0,0.0,Foreign Banks,BANK OF AMERICA
2022-07-01,BARCLAYS BANK PLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.0,395.0,69.0,3.5545,0.2256678,Foreign Banks,BARCLAYS BANK PLC
2022-07-01,CITI BANK,47.0,439.0,0.0,0.0,2545671.0,10881.0,12148881.0,64.5395,42003.73971696,1333354.0,873389.0,1961470.0,4901.371061,5324.4860169700005,Foreign Banks,CITI BANK
2022-07-01,DBS INDIA BANK LTD,453.0,515.0,389.0,0.0,34686.0,305.0,55288.0,0.9916292,281.47279483999995,2038403.0,1198505.0,913169.0,5324.91696743,1443.1553842399999,Foreign Banks,DBS INDIA BANK LTD
2022-07-01,DEUTSCHE BANK LTD,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121353.0,48481.0,92809.0,275.39359563,240.76602233999958,Foreign Banks,DEUTSCHE BANK LTD
2022-07-01,HSBC LTD,46.0,28.0,0.0,0.0,762067.0,1503.0,1719811.0,11.52514204,7500.2545803699995,530747.0,254073.0,383322.0,1457.4714534,1095.02888804,Foreign Banks,HSBC LTD
2022-07-01,SBM BANK INDIA LTD,8.0,0.0,0.0,0.0,1275573.0,66276.0,1939983.0,410.72917628,9416.960729,134661.0,13762.0,28278.0,54.053935,58.141156220000006,Foreign Banks,SBM BANK INDIA LTD
2022-07-01,STANDARD CHARTERED BANK LTD,99.0,73.0,0.0,0.0,1321772.0,2744.0,2999238.0,18.453678,11302.810693,1166145.0,1001958.0,1458283.0,4676.411553999999,3334.7723840000003,Foreign Banks,STANDARD CHARTERED BANK LTD
2022-07-01,AIRTEL PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2348434.0,0.0,241706.0,0.0,180.14984171,Payment Banks,AIRTEL PAYMENTS BANK
2022-07-01,FINO PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4987071.0,1558744.0,239857.0,4803.716690850001,453.55955386,Payment Banks,FINO PAYMENTS BANK
2022-07-01,INDIA POST PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6116946.0,0.0,557270.0,0.0,334.070533,Payment Banks,INDIA POST PAYMENTS BANK
2022-07-01,JIO PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Payment Banks,JIO PAYMENTS BANK
2022-07-01,NSDL PAYMENTS BANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387176.0,4201.0,22603.0,16.545059000000002,12.00181643,Payment Banks,NSDL PAYMENTS BANK
2022-07-01,PAYTM PAYMENTS BANK,1.0,65.0,469429.0,0.0,0.0,0.0,0.0,0.0,0.0,38074943.0,1981958.0,2419270.0,7208.339712000001,2896.232257,Payment Banks,PAYTM PAYMENTS BANK
2022-07-01,AXIS BANK LTD,5779.0,10399.0,1131376.0,0.0,9932333.0,56038.0,26710455.0,233.338035,100652.33738800001,29034253.0,21492417.0,17904850.0,129879.09717453,45159.45795994,Private Sector Banks,AXIS BANK LTD
2022-07-01,BANDHAN BANK LTD,423.0,5.0,36762.0,0.0,0.0,0.0,0.0,0.0,0.0,5096560.0,2986361.0,870966.0,13253.26908,2025.67729217,Private Sector Banks,BANDHAN BANK LTD
2022-07-01,CITY UNION BANK LTD,1114.0,573.0,7260.0,0.0,1671.0,13.0,1843.0,0.0475,4.9581028300000005,2623101.0,2763308.0,1110425.0,14368.481924000002,2075.9486272799995,Private Sector Banks,CITY UNION BANK LTD.
2022-07-01,CSB BANK LTD,446.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833519.0,501979.0,312086.0,2325.56898048,540.9515273000001,Private Sector Banks,CSB BANK LTD.
2022-07-01,DCB BANK LTD,372.0,8.0,8983.0,0.0,3469.0,124.0,8331.0,0.71556,24.96619,895555.0,283769.0,344589.0,1652.8735700000002,754.376741,Private Sector Banks,DCB BANK LTD
2022-07-01,DHANALAXMI BANK LTD,216.0,43.0,1547.0,0.0,7645.0,123.0,23972.0,0.4858047199999999,57.085765939999995,515156.0,470714.0,307063.0,2000.25486782,498.69530622,Private Sector Banks,DHANALAKSHMI BANK LTD
2022-07-01,FEDERAL BANK LTD,1511.0,353.0,16175.0,0.0,264497.0,2560.0,1164933.0,12.53228836,5003.983815,12437294.0,9418683.0,7854041.0,45123.82849,14547.028995,Private Sector Banks,FEDERAL BANK LTD
2022-07-01,HDFC BANK LTD,9106.0,9639.0,1343923.0,0.0,17949861.0,177877.0,59525681.0,1030.691562,328448.726596,45803977.0,39947824.0,42799247.0,235441.316389,109074.376496,Private Sector Banks,HDFC BANK LTD
2022-07-01,ICICI BANK LTD,8611.0,7968.0,1058189.0,0.0,13725493.0,47973.0,46232925.0,238.79662884,233462.38516408188,35712273.0,22897632.0,23828609.0,142661.86891,69928.56644324002,Private Sector Banks,ICICI BANK LTD
2022-07-01,IDBI BANK LTD,2210.0,1178.0,22711.0,0.0,42508.0,354.0,114188.0,1.9246161200000005,371.4675742,12779200.0,6727152.0,3485783.0,32496.460644000003,6658.880921000001,Private Sector Banks,IDBI BANK LTD
2022-07-01,IDFC FIRST BANK LTD,593.0,215.0,32032.0,0.0,1042747.0,13663.0,2783207.0,48.5236,13698.44802528,4579140.0,3118291.0,1886523.0,12769.300953,3704.0041880000003,Private Sector Banks,IDFC FIRST BANK LTD
2022-07-01,INDUSIND BANK LTD,1534.0,1256.0,234311.0,0.0,1822569.0,20879.0,5062403.0,105.309043,56828.957918,7412670.0,5487675.0,2717164.0,24751.100914,6627.7272308,Private Sector Banks,INDUSIND BANK LTD
2022-07-01,JAMMU AND KASHMIR BANK LTD,842.0,618.0,11574.0,0.0,81101.0,5749.0,223001.0,24.7048,1027.14604538,3574096.0,6030376.0,4418439.0,32100.092579,4176.59127769,Private Sector Banks,JAMMU AND KASHMIR BANK LTD
2022-07-01,KARNATAKA BANK LTD,835.0,619.0,9103.0,0.0,0.0,0.0,0.0,0.0,0.0,5186059.0,4446443.0,2352754.0,18837.140063000003,3416.0268866200004,Private Sector Banks,KARNATAKA BANK LTD
2022-07-01,KARUR VYSYA BANK LTD,1376.0,860.0,12216.0,0.0,9680.0,459.0,25256.0,3.52677115,159.21830432000002,3991619.0,5175839.0,2396222.0,24526.286855010003,5397.731899609998,Private Sector Banks,KARUR VYSYA BANK LTD
2022-07-01,KOTAK MAHINDRA BANK LTD,1434.0,1348.0,61547.0,0.0,4052093.0,39354.0,8069889.0,152.5832842,36319.73742,24983429.0,10473227.0,9048536.0,46907.86850900001,17462.690991,Private Sector Banks,KOTAK MAHINDRA BANK LTD
2022-07-01,RBL BANK LTD,375.0,41.0,1022066.0,0.0,4005255.0,36004.0,9731407.0,120.7491874,46751.561392,1404224.0,614671.0,468652.0,3022.858412,1097.88379142,Private Sector Banks,RBL BANK LTD
2022-07-01,SOUTH INDIAN BANK,856.0,417.0,12296.0,0.0,115538.0,0.0,610378.0,0.0,2668.167024,3668438.0,3172357.0,2393936.0,14184.811269,4581.612125,Private Sector Banks,SOUTH INDIAN BANK
2022-07-01,TAMILNAD MERCANTILE BANK LTD,477.0,670.0,4704.0,0.0,40991.0,2225.0,70997.0,8.667700000000002,321.373791,2105557.0,5299032.0,622886.0,22071.2163,1240.7311778899998,Private Sector Banks,TAMILNAD MERCANTILE BANK LTD
2022-07-01,YES BANK LTD,1066.0,190.0,57662.0,0.0,1331990.0,17207.0,2681146.0,73.40455,11788.890798020002,3958870.0,2608071.0,2012373.0,12127.7475,4129.328365339999,Private Sector Banks,YES BANK LTD
2022-07-01,BANK OF BARODA,8760.0,2683.0,25758.0,0.0,1416927.0,20703.0,3186932.0,95.3397,12747.388481,76491940.0,27799590.0,11969658.0,127554.009019,21460.260354000002,Public Sector Banks,BANK OF BARODA
2022-07-01,BANK OF INDIA,5161.0,2658.0,46857.0,0.0,161832.0,8537.0,247491.0,48.26723082,789.7734500700001,45431685.0,17565150.0,7516774.0,67388.7109419,11745.615210540001,Public Sector Banks,BANK OF INDIA
2022-07-01,BANK OF MAHARASHTRA,1747.0,434.0,2871.0,0.0,76761.0,904.0,79760.0,4.1869060000000005,328.78854210000003,12784888.0,7043405.0,3449433.0,29302.557429,5072.6374119,Public Sector Banks,BANK OF MAHARASHTRA
2022-07-01,CANARA BANK,8063.0,4127.0,50362.0,0.0,913399.0,56638.0,974364.0,285.98804033999994,2808.2091971500004,46819589.0,31285845.0,13549888.0,138755.97705848003,26056.595900520002,Public Sector Banks,CANARA BANK
2022-07-01,CENTRAL BANK OF INDIA,2414.0,425.0,2588.0,0.0,0.0,0.0,0.0,0.0,0.0,27305718.0,8623339.0,3568336.0,37431.115859,7152.104904,Public Sector Banks,CENTRAL BANK OF INDIA
2022-07-01,INDIAN BANK,4239.0,593.0,14871.0,0.0,157121.0,3172.0,199219.0,20.219654,686.1134119999999,28168095.0,20607476.0,8668019.0,94473.840404,15043.640242780002,Public Sector Banks,INDIAN BANK
2022-07-01,INDIAN OVERSEAS BANK,2734.0,674.0,0.0,0.0,78878.0,840.0,86192.0,3.911268,217.62089300000002,15101912.0,15340800.0,4886335.0,65077.87689960001,8583.367660760001,Public Sector Banks,INDIAN OVERSEAS BANK
2022-07-01,PUNJAB AND SIND BANK,776.0,25.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,3525744.0,1569033.0,901157.0,6905.5554,1884.2613606700002,Public Sector Banks,PUNJAB AND SIND BANK
2022-07-01,PUNJAB NATIONAL BANK,8218.0,4908.0,43978.0,0.0,334350.0,2825.0,606048.0,8.37156961,1912.1385174,46524689.0,28850260.0,13416172.0,138239.97643036,25553.759632610003,Public Sector Banks,PUNJAB NATIONAL BANK
2022-07-01,STATE BANK OF INDIA,25993.0,39646.0,960482.0,0.0,14534667.0,87546.0,41808171.0,329.434163,193677.73961,274637296.0,192085183.0,88012700.0,932490.54730104,166662.75991062,Public Sector Banks,STATE BANK OF INDIA
2022-07-01,UCO BANK,2155.0,221.0,10165.0,0.0,0.0,0.0,0.0,0.0,0.0,11643639.0,6898167.0,2934883.0,29636.148851,5312.326951,Public Sector Banks,UCO BANK
2022-07-01,UNION BANK OF INDIA,8042.0,3190.0,39115.0,0.0,560409.0,5948.0,737289.0,30.57713718,2499.9675032699997,49339980.0,47119469.0,17038547.0,145568.98354214002,28474.537224999996,Public Sector Banks,UNION BANK OF INDIA
2022-07-01,AU SMALL FINANCE BANK LTD,439.0,3.0,0.0,0.0,274656.0,5638.0,710553.0,35.4959,4317.117957,2158365.0,908307.0,454566.0,5646.406849999999,1172.8650997,Small Finance Banks,AU SMALL FINANCE BANK LIMITED
