period,description,mcc,type,type_name,value_in_cr,volume_in_mn
2019-11,"Telecommunication services, including local and long distance calls, credit card calls, calls through use of magnetic stripe reading telephones and faxes",4814,High Transacting Categories,,465.35,27.36
2019-11,Business services not elsewhere classified,7399,High Transacting Categories,,906.4,20.18
2019-11,Telecommunication equipment and telephone sales,4812,High Transacting Categories,,366.9,19.87
2019-11,"Utilities electric, gas, water and sanitary",4900,High Transacting Categories,,1057.17,10.96
2019-11,Debt collection agencies,7322,High Transacting Categories,,4625.69,9.66
2019-11,Eating places and restaurants,5812,High Transacting Categories,,143.43,9.5
2019-11,Fast food restaurants,5814,Medium Transacting Categories,,171.47,8.14
2019-11,Service stations (with or without ancillary services),5541,Medium Transacting Categories,,252.17,6.82
2019-11,Miscellaneous general merchandise,5399,Medium Transacting Categories,,298.04,6.18
2019-11,Cable and other pay television services,4899,Medium Transacting Categories,,148.94,5.23
2019-11,Taxi-cabs and limousines,4121,Medium Transacting Categories,,110.66,5.03
2019-11,Passenger railways,4112,Medium Transacting Categories,,324.0,3.92
2019-11,Petroleum and petroleum products,5172,Medium Transacting Categories,,121.03,3.12
2019-11,Digital Goods: Games,5816,Medium Transacting Categories,,102.12,2.95
2019-11,Department stores,5311,Medium Transacting Categories,,177.56,2.39
2019-11,Financial institutions merchandise and services,6012,Medium Transacting Categories,,843.63,2.06
2019-11,Travel agencies and tour operators,4722,All Other Categories,,417.43,2.03
2019-11,Securities brokers and dealers,6211,All Other Categories,,1095.4,1.91
2019-11,Bakeries,5462,All Other Categories,,20.29,1.59
2019-11,Drug stores and pharmacies,5912,All Other Categories,,51.49,1.54
2019-11,Electronics shops,5732,All Other Categories,,113.43,1.54
2019-11,Dairies,5451,All Other Categories,,16.93,1.49
2019-11,Direct marketing combination catalogue and retail merchants,5965,All Other Categories,,85.21,1.35
2019-11,"Local and suburban commuter passenger transportation, including ferries",4111,All Other Categories,,18.62,1.23
2019-11,Government services not elsewhere classified,9399,All Other Categories,,75.79,0.96
2019-11,Others,Others,All Other Categories,,1437.12,15.66
2019-11,Total,,All Other Categories,,19959.67,422.49
2019-12,Groceries and supermarkets,5411,High Transacting Categories,,3665.49,111.36
2019-12,Miscellaneous personal services not elsewhere classified,7299,High Transacting Categories,,1168.51,66.06
2019-12,Miscellaneous food shops convenience and speciality retail outlets,5499,High Transacting Categories,,1040.94,62.8
2019-12,"Telecommunication services, including local and long distance calls, credit card calls, calls through use of magnetic stripe reading telephones and faxes",4814,High Transacting Categories,,633.13,32.47
2019-12,Debit card to wallet credit (Wallet top up),6540,High Transacting Categories,,1550.24,31.45
2019-12,Business services not elsewhere classified,7399,High Transacting Categories,,848.67,22.38
2019-12,Telecommunication equipment and telephone sales,4812,High Transacting Categories,,421.52,21.44
2019-12,Eating places and restaurants,5812,High Transacting Categories,,220.68,14.02
2019-12,"Utilities electric, gas, water and sanitary",4900,High Transacting Categories,,1065.02,13.27
2019-12,Debt collection agencies,7322,High Transacting Categories,,4869.26,9.91
2019-12,Miscellaneous general merchandise,5399,Medium Transacting Categories,,357.16,9.12
2019-12,Fast food restaurants,5814,Medium Transacting Categories,,178.02,7.89
2019-12,Service stations (with or without ancillary services),5541,Medium Transacting Categories,,293.06,7.72
2019-12,Cable and other pay television services,4899,Medium Transacting Categories,,169.96,5.99
2019-12,Taxi-cabs and limousines,4121,Medium Transacting Categories,,129.95,5.76
2019-12,Digital Goods: Games,5816,Medium Transacting Categories,,142.42,5.11
2019-12,Department stores,5311,Medium Transacting Categories,,365.6,4.1
2019-12,Petroleum and petroleum products,5172,Medium Transacting Categories,,153.7,3.83
2019-12,Passenger railways,4112,Medium Transacting Categories,,270.35,3.26
2019-12,Bakeries,5462,Medium Transacting Categories,,34.64,2.73
2019-12,Electronics shops,5732,All Other Categories,,151.62,2.68
2019-12,Securities brokers and dealers,6211,All Other Categories,,1318.34,2.23
2019-12,Financial institutions merchandise and services,6012,All Other Categories,,872.69,2.04
2019-12,Travel agencies and tour operators,4722,All Other Categories,,406.58,1.94
2019-12,Miscellaneous apparel and accessory shops,5699,All Other Categories,,112.99,1.83
2019-12,Mens and boys clothing and accessory shops,5611,All Other Categories,,82.16,1.8
2019-12,Drug stores and pharmacies,5912,All Other Categories,,56.98,1.77
2019-12,Dairies,5451,All Other Categories,,23.59,1.76
2019-12,Direct marketing combination catalogue and retail merchants,5965,All Other Categories,,94.4,1.56
2019-12,Others,Others,All Other Categories,,1979.09,25.4
2019-12,Total,,All Other Categories,,22676.76,483.68
2020-01,Groceries and supermarkets,5411,High Transacting Categories,,4006.18,121.8
2020-01,Miscellaneous food shops convenience and speciality retail outlets,5499,High Transacting Categories,,1152.07,72.56
2020-01,Miscellaneous personal services not elsewhere classified,7299,High Transacting Categories,,1233.71,67.26
2020-01,"Telecommunication services, including local and long distance calls, credit card calls, calls through use of magnetic stripe reading telephones and faxes",4814,High Transacting Categories,,602.5,33.1
2020-01,Debit card to wallet credit (Wallet top up),6540,High Transacting Categories,,1561.66,30.79
2020-01,Business services not elsewhere classified,7399,High Transacting Categories,,955.53,26.1
2020-01,Telecommunication equipment and telephone sales,4812,High Transacting Categories,,465.39,23.64
2020-01,Eating places and restaurants,5812,High Transacting Categories,,241.97,15.6
2020-01,"Utilities electric, gas, water and sanitary",4900,High Transacting Categories,,1107.77,14.36
2020-01,Debt collection agencies,7322,High Transacting Categories,,5200.95,10.28
2020-01,Miscellaneous general merchandise,5399,Medium Transacting Categories,,405.51,9.71
2020-01,Fast food restaurants,5814,Medium Transacting Categories,,188.78,8.35
2020-01,Service stations (with or without ancillary services),5541,Medium Transacting Categories,,341.07,8.33
2020-01,Cable and other pay television services,4899,Medium Transacting Categories,,208.22,7.11
2020-01,Digital Goods: Games,5816,Medium Transacting Categories,,180.49,6.41
2020-01,Taxi-cabs and limousines,4121,Medium Transacting Categories,,113.78,5.22
2020-01,Petroleum and petroleum products,5172,Medium Transacting Categories,,202.88,4.72
2020-01,Department stores,5311,Medium Transacting Categories,,297.26,4.14
2020-01,Passenger railways,4112,Medium Transacting Categories,,322.11,3.83
2020-01,Bakeries,5462,Medium Transacting Categories,,33.77,2.8
2020-01,Electronics shops,5732,All Other Categories,,175.69,2.75
2020-01,Financial institutions merchandise and services,6012,All Other Categories,,1133.26,2.42
2020-01,Securities brokers and dealers,6211,All Other Categories,,1534.06,2.34
2020-01,"Digital Goods: Media, Books, Movies, Music",5815,All Other Categories,,100.57,2.24
2020-01,Drug stores and pharmacies,5912,All Other Categories,,68.7,1.99
2020-01,Travel agencies and tour operators,4722,All Other Categories,,369.99,1.91
2020-01,Dairies,5451,All Other Categories,,39.62,1.78
2020-01,Direct marketing combination catalogue and retail merchants,5965,All Other Categories,,97.91,1.55
2020-01,Mens and boys clothing and accessory shops,5611,All Other Categories,,99.77,1.44
2020-01,Others,Others,All Other Categories,,2389.11,26.17
2020-01,Total,,All Other Categories,,24830.29,520.72
2020-02,Groceries and supermarkets,5411,High Transacting Categories,,4135.92,119.71
2020-02,Miscellaneous food shops convenience and speciality retail outlets,5499,High Transacting Categories,,1315.76,82.82
2020-02,Miscellaneous personal services not elsewhere classified,7299,High Transacting Categories,,1136.84,58.07
2020-02,"Telecommunication services, including local and long distance calls, credit card calls, calls through use of magnetic stripe reading telephones and faxes",4814,High Transacting Categories,,796.56,42.64
2020-02,Debit card to wallet credit (Wallet top up),6540,High Transacting Categories,,1435.17,28.13
2020-02,Business services not elsewhere classified,7399,High Transacting Categories,,1006.37,26.91
2020-02,Telecommunication equipment and telephone sales,4812,High Transacting Categories,,483.4,23.43
2020-02,Eating places and restaurants,5812,High Transacting Categories,,240.55,15.54
2020-02,"Utilities electric, gas, water and sanitary",4900,High Transacting Categories,,1157.67,14.21
2020-02,Debt collection agencies,7322,High Transacting Categories,,5813.07,11.44
2020-02,Digital Goods: Games,5816,Medium Transacting Categories,,221.87,10.0
2020-02,Service stations (with or without ancillary services),5541,Medium Transacting Categories,,396.45,9.39
2020-02,Cable and other pay television services,4899,Medium Transacting Categories,,258.79,8.38
2020-02,Miscellaneous general merchandise,5399,Medium Transacting Categories,,329.93,8.0
2020-02,Fast food restaurants,5814,Medium Transacting Categories,,168.98,7.78
2020-02,Petroleum and petroleum products,5172,Medium Transacting Categories,,235.58,5.25
2020-02,Taxi-cabs and limousines,4121,Medium Transacting Categories,,106.31,4.98
2020-02,Passenger railways,4112,Medium Transacting Categories,,332.28,3.93
2020-02,Department stores,5311,Medium Transacting Categories,,255.41,3.85
2020-02,Financial institutions merchandise and services,6012,Medium Transacting Categories,,1423.65,2.86
2020-02,Mens and boys clothing and accessory shops,5611,All Other Categories,,119.87,2.77
2020-02,Bakeries,5462,All Other Categories,,33.64,2.7
2020-02,Electronics shops,5732,All Other Categories,,213.18,2.46
2020-02,Securities brokers and dealers,6211,All Other Categories,,1633.99,2.26
2020-02,Drug stores and pharmacies,5912,All Other Categories,,75.78,2.05
2020-02,Dairies,5451,All Other Categories,,45.81,1.8
2020-02,Travel agencies and tour operators,4722,All Other Categories,,290.87,1.66
2020-02,Direct marketing combination catalogue and retail merchants,5965,All Other Categories,,100.5,1.64
2020-02,"Digital Goods: Media, Books, Movies, Music",5815,All Other Categories,,54.89,1.47
2020-02,Others,Others,All Other Categories,,2600.97,24.78
2020-02,Total,,All Other Categories,,26420.04,530.92
2020-03,Groceries and supermarkets,5411,High Transacting Categories,,4403.23,137.73
2020-03,Miscellaneous personal services not elsewhere classified,7299,High Transacting Categories,,1325.65,71.13
2020-03,Miscellaneous food shops convenience and speciality retail outlets,5499,High Transacting Categories,,1281.62,68.01
2020-03,"Telecommunication services, including local and long distance calls, credit card calls, calls through use of magnetic stripe reading telephones and faxes",4814,High Transacting Categories,,777.83,45.65
2020-03,Telecommunication equipment and telephone sales,4812,High Transacting Categories,,550.39,28.47
2020-03,Debit card to wallet credit (Wallet top up),6540,High Transacting Categories,,1175.66,21.44
2020-03,"Utilities electric, gas, water and sanitary",4900,High Transacting Categories,,1165.69,14.91
2020-03,Debt collection agencies,7322,High Transacting Categories,,5893.11,11.78
2020-03,Cable and other pay television services,4899,High Transacting Categories,,356.29,11.78
2020-03,Eating places and restaurants,5812,High Transacting Categories,,358.83,11.17
2020-03,Miscellaneous general merchandise,5399,Medium Transacting Categories,,352.92,9.95
2020-03,Digital Goods: Games,5816,Medium Transacting Categories,,221.73,9.43
2020-03,Business services not elsewhere classified,7399,Medium Transacting Categories,,456.27,8.63
2020-03,Fast food restaurants,5814,Medium Transacting Categories,,348.37,8.04
2020-03,Service stations (with or without ancillary services),5541,Medium Transacting Categories,,356.72,7.94
2020-03,Petroleum and petroleum products,5172,Medium Transacting Categories,,224.13,4.77
2020-03,Securities brokers and dealers,6211,Medium Transacting Categories,,3825.79,4.49
2020-03,Department stores,5311,Medium Transacting Categories,,179.02,3.45
2020-03,Financial institutions merchandise and services,6012,Medium Transacting Categories,,1709.46,3.36
2020-03,Passenger railways,4112,Medium Transacting Categories,,270.1,3.17
2020-03,Drug stores and pharmacies,5912,All Other Categories,,120.12,2.94
2020-03,Taxi-cabs and limousines,4121,All Other Categories,,60.03,2.58
2020-03,PMNRF,9400,All Other Categories,,128.72,2.42
